Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Number of Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Ghazal Present,Vikas Investment Amount,Vikas Investment Equity,Vikas Debt Amount,Vikas Present,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Ritesh Present,Azhar Investment Amount,Azhar Investment Equity,Azhar Debt Amount,Azhar Present,Radhika Investment Amount,Radhika Investment Equity,Radhika Debt Amount,Radhika Present,Deepinder Investment Amount,Deepinder Investment Equity,Deepinder Debt Amount,Deepinder Present,Ronnie Investment Amount,Ronnie Investment Equity,Ronnie Debt Amount,Ronnie Present,Varun Investment Amount,Varun Investment Equity,Varun Debt Amount,Varun Present
2,Cremeitalia,38,271,2-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Food,Fresh Italian Cheese Products,https://cremeitalia.com/,,1,Middle,Mumbai,Maharashtra,,62.0,,,,,,,,90.0,1.5,6000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,nawgati,38,272,2-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Services,Congestion Management for Fuel Stations,https://www.nawgati.com/,,3,Young,Noida,Uttar Pradesh,,,,,,,,,,67.0,2.0,3350.0,1,1.0,67.0,3.0,,,2233.333333,2.0,,,,,,,,,,,,,33.5,1.5,,,,,33.5,1.5,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Swytchd,38,273,2-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Vehicles/Electrical Vehicles,All-inclusive Electric Vehicle Subscription,https://swytchd.com/,,1,Middle,Bangalore,Karnataka,,,,,,,,,,50.0,3.0,1666.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GladFul,39,274,2-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Food,Natural High Protein Rich & Healthy Foods,https://gladful.in/,2022.0,2,Middle,Jaipur,Rajasthan,,24.0,,,,yes,,,,50.0,2.0,2500.0,1,1.0,50.0,3.5,,,1428.571429,3.0,,,,16.66,1.1666,,,,,,,,16.66,1.1666,,,,,16.66,1.1666,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Pharmallama,39,275,2-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Medical/Health,Simplified pharmacy,https://pharmallama.com/,2022.0,3,Middle,Bangalore,Karnataka,,24.0,,,,,,,,100.0,1.5,6666.666667,1,1.0,200.0,5.0,,,4000.0,5.0,,,,40.0,1.0,,,,,40.0,1.0,,40.0,1.0,,40.0,1.0,,40.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,CraveRajaFoods,39,276,2-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Food,Cloud-kitchen service,https://craverajafoods.com/,2020.0,2,Middle,Kolkata,West Bengal,256.0,20.0,70.0,3.0,,,,,,65.0,3.0,2166.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,VAPerfume,39,277,2-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Furnishing/Household,"Devotional, meditational, and romantic incense",http://www.vaperfume.com/,,1,Middle,Mumbai,Maharashtra,,,56.0,35.0,,,,,,100.0,10.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Hood,40,278,2-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Technology/Software,Pseudonymous social network,https://www.hood.live/,2022.0,3,Middle,Gurgaon,Haryana,0.0,,,,,,,,,120.0,0.2,60000.0,1,1.0,60.0,0.54,60.0,12.0,11111.11111,2.0,,,,,,,,,,,,,30.0,0.27,30.0,30.0,0.27,30.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TwistingScoops,40,279,2-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Food,Authentic turkish ice cream,https://twistingscoops.com/,,2,Young,Delhi,Delhi,,,,40.0,,,,,,100.0,2.5,4000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GROWiT,40,280,2-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Agriculture,Protective farming products,https://thegrowit.com/,,2,Middle,Surat,Gujarat,,,22.0,,,yes,,,,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,2.0,,,,25.0,0.5,25.0,,,,,,,,,,25.0,0.5,25.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Makino,41,281,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Food,Nachos & Nuts,https://makino-new.myshopify.com/,2018.0,4,Young,Himmatnagar,Gujarat,,2.5,40.0,,,,,,,200.0,2.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Trunome,41,282,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Medical/Health,Post Transplant Care,https://acrannolife.com/,,2,Middle,Chennai,Tamil Nadu,,,,,,,,yes,,150.0,1.0,15000.0,1,1.0,150.0,2.0,,,7500.0,4.0,,,,,,,37.5,0.5,,37.5,0.5,,37.5,0.5,,37.5,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Wol3D,41,283,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Manufacturing,3D printing technology,https://worldoflilliputs.com/,2016.0,4,Middle,Mumbai,Maharashtra,,,30.0,,,,,,,150.0,1.0,15000.0,1,1.0,80.0,2.0,70.0,,4000.0,1.0,,,,,,,,,,,,,80.0,2.0,70.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,What'sUpWellness,41,284,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Food,Wellness in the form of quick bites,https://whatsupwellness.in/,,2,Middle,Kolkata,West Bengal,,30.0,,,,,,,,50.0,3.0,1666.666667,1,1.0,60.0,4.76,,,1260.504202,3.0,,,,,,,20.0,1.586,,20.0,1.586,,20.0,1.586,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ProostBeer,42,285,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Liquor/Beverages,Freshly brewed beer,https://www.proost69.com/,2018.0,2,Middle,Delhi,Delhi,,,,,,yes,,,,100.0,0.75,13333.33333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DrCubes,42,286,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Liquor/Beverages,Frozen Fresh cubes,https://drcubes.in/,2017.0,2,Middle,Bangalore,Karnataka,75.0,,45.0,35.0,,,,,,80.0,15.0,533.3333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MetroRide,42,287,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,https://metroride.in/,,2,Middle,Bangalore,Karnataka,54.0,25.0,,,,,,,,75.0,1.0,7500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Conker,42,288,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Technology/Software,Skill Based Learning Online Courses,https://learn.conkerworld.com/,,1,Middle,Bangalore,Karnataka,120.0,22.0,50.0,8.0,,,,,,40.0,1.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WTF,43,289,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Food,Where's The Food,,,1,Middle,Kolkata,West Bengal,,,,,,,,,,75.0,5.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,funngro,43,290,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Technology/Software,Smart Teens work with Smart companies,https://www.funngro.com/,2021.0,3,Middle,Mumbai,Maharashtra,,,,,,,,,,50.0,1.25,4000.0,1,1.0,50.0,4.16,,,1201.923077,2.0,,,,25.0,2.08,,,,,,,,,,,,,,25.0,2.08,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Aadvik,43,291,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Food,Buy Camel & Goat Milk,https://aadvikfoods.com/,,2,Middle,Delhi,Delhi,720.0,50.0,,,,,,,,60.0,1.5,4000.0,1,1.0,15.0,1.5,45.0,12.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,15.0,1.5,45.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,oyehappy,43,292,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",https://www.oyehappy.com/,,2,Middle,Hyderabad,Telangana,1005.0,80.0,80.0,,,,,,,50.0,1.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,HealthyMaster,44,293,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Food,"Online Dry Fruits, Snacks, Berries, Chips",https://healthymaster.in/,2019.0,3,Middle,Bangalore,Karnataka,,20.0,45.0,,,yes,,,,50.0,2.0,2500.0,1,1.0,50.0,6.5,,,769.2307692,1.0,,,,,,,50.0,6.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Kitsons,44,294,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Furnishing/Household,"Stationery, Art & Craft, Books & Toy Retail Space",https://kitsons.in/,2010.0,3,Middle,Hyderabad,Telangana,,,,,,,,,,1000.0,10.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,LondonBubble,44,295,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Food,Waffle Chips Online,https://londonbubbleco.com/,,2,Middle,Mumbai,Maharashtra,,,,,,,,,,75.0,5.0,1500.0,1,1.0,75.0,15.0,,,500.0,1.0,,,,75.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WaggyZone,44,296,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",https://waggyzone.com/,,1,Middle,Mumbai,Maharashtra,0.0,1.0,60.0,,,,,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NutriCook,45,297,2-Jan-23,10-Mar-23,3-Mar-23,True Meaning Of Entrepreneurship,Food,"Smart Pots, Air Fryers, Air Fryer Oven",https://www.nutricookindia.com/,,2,Middle,Bangalore,Karnataka,13.0,,,,,,,,,100.0,2.0,5000.0,1,1.0,50.0,10.0,50.0,12.0,500.0,1.0,,,,,,,50.0,10.0,50.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Subhag,45,298,2-Jan-23,10-Mar-23,3-Mar-23,True Meaning Of Entrepreneurship,Medical/Health,Health-tech IUI Treatment Procedure for Infertility,https://subhag.in/,,3,Middle,Jhumri Telaiya,Jharkhand,,0.0,,,,,,yes,,50.0,1.0,5000.0,1,1.0,20.0,1.0,30.0,10.0,2000.0,1.0,,,,20.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SinghStyled,45,299,2-Jan-23,10-Mar-23,3-Mar-23,True Meaning Of Entrepreneurship,Beauty/Fashion,Sikh Gentleman to maintain their Guru-gifted identity,https://www.singhstyled.com/,2019.0,2,Middle,Mumbai,Maharashtra,,7.5,,,,,,,,50.0,5.0,1000.0,1,1.0,50.0,10.0,,,500.0,1.0,yes,,,,,,,,,,,,,,,50.0,10.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ZSportsTech,46,300,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Sports,Cricket Sport Shop,https://www.zsportstech.com/,,2,Middle,Mumbai,Maharashtra,31.0,,,,,,,,,60.0,2.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ThePlatedProject,46,301,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Services,Decor Plates & Dinnerware,https://www.theplatedproject.com/,,1,Middle,Mumbai,Maharashtra,,,,,,,,,,75.0,2.0,3750.0,1,1.0,75.0,3.75,,,2000.0,3.0,,,,25.0,1.25,,25.0,1.25,,,,,25.0,1.25,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,VsnapU,46,302,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Services,Professional Photography service,https://www.vsnapu.com/,2017.0,4,Middle,Goa,Goa,,15.0,,,,,,,,50.0,1.5,3333.333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TheHealthyFactory,46,303,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Food,Protein bread,https://www.thehealthfactory.in/,2018.0,2,Young,Mumbai,Maharashtra,,,56.0,,,yes,,,,75.0,2.1,3571.428571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Brevistay,47,304,2-Jan-23,10-Mar-23,7-Mar-23,Tunnel Se Tank Tak Ka Safar,Services,Booking hotels for hours,https://www.brevistay.com/,2016.0,5,Young,Dehradun,Uttarakhand,,42.0,,,,,,,,100.0,1.66,6024.096386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SoulUp,47,305,2-Jan-23,10-Mar-23,7-Mar-23,Tunnel Se Tank Tak Ka Safar,Services,Real Conversations Real People,https://www.soulup.in/,,2,Middle,Bangalore,Karnataka,,,,,,,,,,50.0,3.0,1666.666667,1,1.0,50.0,5.0,,,1000.0,1.0,,,,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TheBigBookBox ChapterOneBooks,47,306,2-Jan-23,10-Mar-23,7-Mar-23,Tunnel Se Tank Tak Ka Safar,Furnishing/Household,New paperback and hardcover books,https://www.thebigbookbox.com/,,2,Middle,Gopalganj,Bihar,140.0,,,,,,,,,50.0,8.0,625.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Rubans,48,307,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Beauty/Fashion,Artificial Jewellery Set Online,https://www.rubans.in/,2014.0,2,Middle,Bangalore,Karnataka,5100.0,,,,,,,,,150.0,0.5,30000.0,1,1.0,100.0,1.0,50.0,12.0,10000.0,3.0,,,,33.33,0.333,16.66,33.33,0.333,16.66,,,,33.33,0.333,16.66,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SameNotification,48,308,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Technology/Software,parental monitoring app,,,1,Middle,Ahmedabad,Gujarat,,,,,,,,,,25.0,15.0,166.6666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BottomLineSprays,48,309,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Furnishing/Household,portable jet spray,https://bottomlinesprays.com/,,2,Middle,Ahmedabad,Gujarat,,2.0,,,,,,,,35.0,5.0,700.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,LilGoodness,48,310,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Food,Healthy Snacks,https://lilgoodness.com/,2020.0,2,Middle,Bangalore,Karnataka,,145.0,65.0,,,yes,,,,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,1.0,,,,,,,,,,,,,,,,50.0,1.0,50.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ForeverModest,49,311,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Beauty/Fashion,premium Muslim women's clothing,https://forevermodest.shop/,2021.0,1,Young,Aurangabad,Maharashtra,,4.2,,,,,,,,20.0,10.0,200.0,1,1.0,20.0,20.0,,,100.0,4.0,,,,5.0,5.0,,5.0,5.0,,5.0,5.0,,,,,,,,5.0,5.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sahayatha,49,312,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Medical/Health,smart wheelchair with an assistive cleansing device,https://dhanvantribiomedical.com/,2022.0,1,Young,Coimbatore,Tamil Nadu,,,,,,,,yes,,100.0,10.0,1000.0,1,1.0,100.0,10.0,,,1000.0,5.0,,,,20.0,2.0,,,,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WickedGud,49,313,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Food,High Protein & Fiber Gluten Free Vegan food,https://wickedgud.com/,2021.0,3,Middle,Mumbai,Maharashtra,,,,,,yes,,,,50.0,1.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,maisha,49,314,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Beauty/Fashion,Handmade Cotton & Jacquard Bags,https://maishalifestyle.com/,2018.0,3,Middle,Ahmedabad,Gujarat,,,,,,,,,,75.0,3.0,2500.0,1,1.0,10.0,1.0,65.0,18.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,10.0,1.0,65.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NishHair,50,315,2-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Beauty/Fashion,100% Human Hair Extensions,https://nishhair.com/,2017.0,1,Middle,Mumbai,Maharashtra,670.0,80.0,,30.0,,,,,,100.0,2.0,5000.0,1,1.0,100.0,2.0,,,5000.0,1.0,,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MYBYK,50,316,2-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Vehicles/Electrical Vehicles,IoT-enabled bikes,https://mybyk.in/,,1,Middle,Ahmedabad,Gujarat,,,,,,yes,,,,200.0,1.0,20000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GODESi,51,317,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Food,Handmade lollipops,https://godesi.in/,,2,Middle,Bangalore,Karnataka,,270.0,,,,yes,,,,90.0,0.5,18000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TAC,51,318,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",https://theayurvedaco.com/,,2,Middle,Mumbai,Maharashtra,,,,,,yes,,,,150.0,0.5,30000.0,1,1.0,81.0,1.0,69.0,12.0,8100.0,2.0,,,,,,,,,,,,,40.5,0.5,34.5,,,,,,,,,,40.5,0.5,34.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,1.0,,1.0,,,,,40.5,0.5,34.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,Naara-Aaba,51,319,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Liquor/Beverages,pears and plum wine,https://www.naaraaaba.com/,2017.0,2,Middle,Ziro,Arunachal Pradesh,,,50.0,18.0,,,,,,75.0,2.5,3000.0,1,1.0,50.0,5.0,25.0,10.0,1000.0,2.0,,,,,,,25.0,2.5,12.5,,,,,,,,,,,,,,,,25.0,2.5,12.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,1.0,,1.0,,,,,25.0,2.5,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,StyloBug,51,320,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Beauty/Fashion,Girls Dresses Online,https://stylobug.com/,,2,Middle,Delhi,Delhi,1400.0,46.0,,18.0,,,,,,80.0,2.0,4000.0,1,1.0,80.0,10.0,,,800.0,1.0,,,,,,,,,,,,,,,,,,,80.0,10.0,,,,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ZenOnco,0,321,2-Jan-23,10-Mar-23,,Unseen,Medical/Health,saving lives from cancer,https://zenonco.io/,,2,Middle,Jodhpur,Rajasthan,,21.0,,,,yes,,,,100.0,1.0,10000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,HonestHome,1,322,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Furnishing/Household,Eco friendly products,https://honesthome.in/,2019.0,1,Middle,Dhampur,Uttar Pradesh,1400.0,142.0,,5.0,,,,,,100.0,2.0,5000.0,1,1.0,100.0,3.0,,,3333.333333,1.0,,1.0,,,,,,,,,,,,,,,,,100.0,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AdilQadri,1,323,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Beauty/Fashion,Perfumes and Attar,https://www.adilqadri.com/,2020.0,1,Young,Bilimora,Gujarat,2070.0,600.0,70.0,,,yes,,,,100.0,0.5,20000.0,1,1.0,100.0,1.0,,,10000.0,1.0,,1.0,,,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
